price;state;country;nombre_de_chambre;surface_living;surface_lot;condition;date
460000;Issaquah;USA;4.0;2110.0;12653.0;4.0;27/06/2014
561500;Seattle;USA;4.0;1960.0;11600.0;5.0;27/06/2014
641000;Carnation;USA;4.0;2770.0;10274.0;3.0;27/06/2014
330000;Kent;USA;4.0;2440.0;11005.0;3.0;27/06/2014
447000;Seattle;USA;2.0;1320.0;8830.0;3.0;27/06/2014
320000;Maple Valley;USA;4.0;2570.0;5250.0;3.0;27/06/2014
212700;Seattle;USA;2.0;940.0;5040.0;3.0;27/06/2014
260000;Seattle;USA;2.0;700.0;3000.0;4.0;27/06/2014
410000;Vashon;USA;3.0;1400.0;6956.0;4.0;27/06/2014
355000;Maple Valley;USA;3.0;1890.0;3330.0;4.0;27/06/2014
275500;Shoreline;USA;1.0;720.0;6000.0;3.0;27/06/2014
415000;Renton;USA;2.0;2410.0;102366.0;4.0;27/06/2014
279000;Kent;USA;3.0;1630.0;7700.0;3.0;27/06/2014
350000;Renton;USA;4.0;2330.0;3920.0;3.0;27/06/2014
355000;Kenmore;USA;2.0;1330.0;10838.0;3.0;27/06/2014
750000;Sammamish;USA;4.0;3190.0;11597.0;3.0;27/06/2014
235000;Enumclaw;USA;3.0;1400.0;6956.0;4.0;27/06/2014
209950;Federal Way;USA;2.0;970.0;5750.0;4.0;27/06/2014
230000;Covington;USA;2.0;1010.0;9219.0;4.0;27/06/2014
725000;Maple Valley;USA;4.0;3580.0;9316.0;3.0;27/06/2014
430000;Seattle;USA;2.0;1050.0;5000.0;5.0;27/06/2014
661500;Redmond;USA;4.0;2500.0;5801.0;3.0;27/06/2014
738000;Redmond;USA;4.0;2630.0;16475.0;4.0;27/06/2014
1820000;Woodinville;USA;4.0;6640.0;53330.0;3.0;27/06/2014
221000;Seattle;USA;2.0;910.0;9612.0;4.0;27/06/2014
665000;Woodinville;USA;4.0;2610.0;5140.0;3.0;27/06/2014
255000;Auburn;USA;3.0;1720.0;7885.0;3.0;27/06/2014
1195000;Mercer Island;USA;4.0;3650.0;38546.0;3.0;27/06/2014
355000;Kent;USA;4.0;2040.0;21781.0;3.0;27/06/2014
755000;Lake Forest Park;USA;4.0;3260.0;19542.0;4.0;27/06/2014
300000;Kenmore;USA;4.0;1590.0;131551.0;4.0;27/06/2014
500000;Seattle;USA;4.0;1440.0;3600.0;4.0;27/06/2014
191000;Seattle;USA;2.0;900.0;9260.0;3.0;27/06/2014
315000;Seattle;USA;6.0;3120.0;4240.0;4.0;27/06/2014
415000;Seattle;USA;3.0;1060.0;7920.0;4.0;27/06/2014
394000;Maple Valley;USA;4.0;3000.0;5470.0;3.0;27/06/2014
490000;Snoqualmie;USA;4.0;2230.0;4372.0;5.0;27/06/2014
523460;Seattle;USA;3.0;1890.0;3330.0;4.0;27/06/2014
550000;Auburn;USA;4.0;4150.0;16197.0;3.0;27/06/2014
342000;Renton;USA;3.0;1780.0;5720.0;5.0;27/06/2014
560000;Renton;USA;3.0;2710.0;19000.0;4.0;27/06/2014
1050000;Issaquah;USA;5.0;4390.0;11250.0;3.0;27/06/2014
710000;Seattle;USA;3.0;1640.0;2808.0;4.0;27/06/2014
1020000;Seattle;USA;3.0;1670.0;1596.0;3.0;27/06/2014
399950;Kent;USA;4.0;2570.0;5250.0;3.0;27/06/2014
480000;Seattle;USA;5.0;1500.0;7112.0;5.0;27/06/2014
410000;Burien;USA;3.0;2710.0;19000.0;4.0;27/06/2014
530000;Woodinville;USA;3.0;2860.0;43821.0;4.0;27/06/2014
528000;Vashon;USA;2.0;840.0;3400.0;4.0;27/06/2014
469900;Renton;USA;4.0;2990.0;8913.0;4.0;27/06/2014
397000;Seattle;USA;3.0;1170.0;8182.0;3.0;27/06/2014
718500;Seattle;USA;3.0;1200.0;7280.0;4.0;27/06/2014
195000;Seattle;USA;2.0;1020.0;7920.0;3.0;27/06/2014
285000;Shoreline;USA;2.0;910.0;9612.0;4.0;27/06/2014
295000;Seattle;USA;2.0;700.0;3000.0;4.0;27/06/2014
602000;Redmond;USA;4.0;2420.0;10200.0;4.0;27/06/2014
235000;Renton;USA;3.0;1950.0;5689.0;3.0;27/06/2014
465000;Maple Valley;USA;4.0;3060.0;6000.0;3.0;27/06/2014
234000;Kent;USA;3.0;1390.0;1484.0;3.0;27/06/2014
504200;Seattle;USA;3.0;1200.0;7280.0;4.0;27/06/2014
710000;Redmond;USA;4.0;2440.0;11005.0;3.0;27/06/2014
589500;Seattle;USA;4.0;2310.0;68824.0;4.0;27/06/2014
415000;Skykomish;USA;4.0;2600.0;5390.0;4.0;27/06/2014
735000;Seattle;USA;3.0;1490.0;8102.0;4.0;27/06/2014
427000;Federal Way;USA;3.0;2432.0;9391.0;3.0;27/06/2014
982000;Kirkland;USA;4.0;3610.0;8580.0;3.0;27/06/2014
459000;Burien;USA;4.0;2530.0;8169.0;3.0;27/06/2014
483453;North Bend;USA;4.0;2790.0;17476.0;3.0;27/06/2014
246950;Enumclaw;USA;3.0;1670.0;1596.0;3.0;27/06/2014
235000;Seattle;USA;3.0;1170.0;8182.0;3.0;27/06/2014
288790;Issaquah;USA;2.0;1350.0;4614.0;3.0;27/06/2014
229800;Seattle;USA;3.0;1110.0;7231.0;4.0;27/06/2014
516500;Seattle;USA;3.0;1100.0;8560.0;3.0;27/06/2014
1600000;Seattle;USA;3.0;2820.0;8159.0;3.0;28/06/2014
234000;Duvall;USA;3.0;1040.0;8892.0;4.0;28/06/2014
230000;Maple Valley;USA;5.0;1910.0;7200.0;4.0;28/06/2014
300000;Shoreline;USA;3.0;1370.0;78408.0;5.0;28/06/2014
470000;Seattle;USA;5.0;1500.0;7112.0;5.0;28/06/2014
339900;Newcastle;USA;3.0;1200.0;7280.0;4.0;28/06/2014
650000;Seattle;USA;2.0;1050.0;5000.0;5.0;28/06/2014
585000;Seattle;USA;3.0;2670.0;10481.0;3.0;28/06/2014
699900;Bellevue;USA;3.0;2190.0;11394.0;3.0;28/06/2014
598000;North Bend;USA;4.0;3130.0;10849.0;3.0;28/06/2014
475000;Seattle;USA;4.0;1700.0;9000.0;5.0;28/06/2014
314500;Maple Valley;USA;4.0;1700.0;9000.0;5.0;28/06/2014
397000;Seattle;USA;4.0;1360.0;13372.0;3.0;29/06/2014
345000;Carnation;USA;3.0;1610.0;15005.0;4.0;29/06/2014
325000;Seattle;USA;2.0;2130.0;4920.0;4.0;29/06/2014
265000;Renton;USA;3.0;1800.0;12196.0;4.0;29/06/2014
402000;Kent;USA;3.0;2950.0;78843.0;3.0;29/06/2014
835000;Bellevue;USA;3.0;2120.0;13090.0;3.0;29/06/2014
780000;Redmond;USA;4.0;3500.0;8750.0;5.0;30/06/2014
250000;Des Moines;USA;4.0;1440.0;3600.0;4.0;30/06/2014
1200000;Seattle;USA;3.0;2120.0;13090.0;3.0;30/06/2014
935000;Bellevue;USA;3.0;1780.0;5720.0;5.0;30/06/2014
300000;Shoreline;USA;3.0;960.0;8106.0;3.0;30/06/2014
419000;Redmond;USA;3.0;1510.0;7066.0;3.0;30/06/2014
410000;Seattle;USA;2.0;1010.0;9219.0;4.0;30/06/2014
1165000;Seattle;USA;3.0;3790.0;5001.0;3.0;30/06/2014
461000;Kirkland;USA;3.0;3600.0;8666.0;4.0;30/06/2014
385000;Kirkland;USA;3.0;1300.0;6710.0;4.0;30/06/2014
669500;Seattle;USA;4.0;2500.0;5801.0;3.0;30/06/2014
491950;Seattle;USA;4.0;2090.0;6630.0;3.0;30/06/2014
1230000;Bellevue;USA;3.0;2200.0;5000.0;3.0;30/06/2014
560000;Lake Forest Park;USA;4.0;2070.0;39446.0;3.0;30/06/2014
370000;Shoreline;USA;2.0;1320.0;8830.0;3.0;30/06/2014
263400;Auburn;USA;4.0;1360.0;13372.0;3.0;30/06/2014
100000;Burien;USA;2.0;930.0;7740.0;3.0;30/06/2014
289950;Burien;USA;3.0;1760.0;6875.0;4.0;30/06/2014
263000;Maple Valley;USA;3.0;1410.0;8053.0;4.0;30/06/2014
397500;Maple Valley;USA;4.0;2570.0;5250.0;3.0;30/06/2014
245000;Kent;USA;3.0;1300.0;6710.0;4.0;30/06/2014
535000;Seattle;USA;4.0;1580.0;5340.0;3.0;30/06/2014
449000;Maple Valley;USA;4.0;2960.0;6031.0;3.0;30/06/2014
490000;Seattle;USA;4.0;2330.0;3920.0;3.0;30/06/2014
445800;Lake Forest Park;USA;4.0;2070.0;39446.0;3.0;30/06/2014
345000;Seattle;USA;2.0;970.0;5750.0;4.0;30/06/2014
327500;Kent;USA;4.0;2310.0;68824.0;4.0;30/06/2014
436500;Renton;USA;4.0;2290.0;5350.0;4.0;30/06/2014
550000;Redmond;USA;3.0;1720.0;7885.0;3.0;30/06/2014
441000;Seattle;USA;2.0;1190.0;27007.0;4.0;30/06/2014
406500;Seattle;USA;2.0;870.0;5750.0;4.0;30/06/2014
243000;Kenmore;USA;2.0;1068.0;1758.0;3.0;30/06/2014
359500;Auburn;USA;3.0;2140.0;40098.0;5.0;30/06/2014
760000;Woodinville;USA;4.0;3300.0;4545.0;3.0;30/06/2014
1925000;Seattle;USA;5.0;4830.0;18707.0;5.0;30/06/2014
408000;Seattle;USA;3.0;2820.0;8159.0;3.0;30/06/2014
480000;Kenmore;USA;4.0;2440.0;11005.0;3.0;30/06/2014
875000;Seattle;USA;3.0;1800.0;12196.0;4.0;30/06/2014
308000;Seattle;USA;2.0;1010.0;9219.0;4.0;30/06/2014
880000;Seattle;USA;4.0;3220.0;35400.0;3.0;30/06/2014
1730000;Mercer Island;USA;5.0;5000.0;26540.0;3.0;30/06/2014
170000;Redmond;USA;3.0;1200.0;7280.0;4.0;30/06/2014
491500;Issaquah;USA;4.0;1470.0;8395.0;4.0;30/06/2014
515000;Kenmore;USA;4.0;2600.0;5390.0;4.0;30/06/2014
550000;Renton;USA;3.0;2750.0;18029.0;5.0;30/06/2014
255000;Seattle;USA;2.0;1320.0;8830.0;3.0;30/06/2014
635000;Kirkland;USA;4.0;3350.0;35298.0;4.0;30/06/2014
850000;Seattle;USA;3.0;2650.0;9380.0;5.0;30/06/2014
265000;Seattle;USA;3.0;1860.0;7440.0;5.0;30/06/2014
349810;Shoreline;USA;3.0;960.0;8106.0;3.0;30/06/2014
972000;Seattle;USA;4.0;2010.0;7688.0;3.0;30/06/2014
235000;Snoqualmie;USA;2.0;900.0;9260.0;3.0;30/06/2014
330000;Kent;USA;3.0;2340.0;5957.0;3.0;30/06/2014
500000;Renton;USA;4.0;3720.0;57499.0;3.0;30/06/2014
570000;Bellevue;USA;3.0;1890.0;3330.0;4.0;30/06/2014
1309500;Normandy Park;USA;4.0;2680.0;5539.0;3.0;30/06/2014
544000;Seattle;USA;3.0;1460.0;10311.0;4.0;30/06/2014
439000;Renton;USA;4.0;3180.0;31931.0;4.0;30/06/2014
530000;Sammamish;USA;3.0;1980.0;6250.0;5.0;30/06/2014
427500;Seattle;USA;3.0;1090.0;8160.0;3.0;30/06/2014
337000;Covington;USA;4.0;2230.0;4372.0;5.0;30/06/2014
1095000;Kirkland;USA;4.0;3330.0;9143.0;4.0;30/06/2014
435000;Seattle;USA;3.0;1880.0;11249.0;3.0;30/06/2014
765000;Seattle;USA;4.0;2870.0;6280.0;4.0;30/06/2014
492650;Shoreline;USA;3.0;2120.0;13090.0;3.0;30/06/2014
383962;Tukwila;USA;4.0;2700.0;8810.0;3.0;30/06/2014
950000;Issaquah;USA;4.0;3670.0;9958.0;3.0;30/06/2014
457000;Seattle;USA;3.0;1220.0;1330.0;3.0;30/06/2014
1510000;Mercer Island;USA;5.0;4390.0;11250.0;3.0;30/06/2014
882566;Redmond;USA;4.0;3560.0;12047.0;3.0;30/06/2014
963000;Kirkland;USA;3.0;3530.0;17450.0;3.0;30/06/2014
345000;Maple Valley;USA;3.0;2280.0;2289.0;3.0;30/06/2014
2065000;Bellevue;USA;4.0;4350.0;112750.0;3.0;30/06/2014
800000;Woodinville;USA;3.0;3830.0;48743.0;3.0;01/07/2014
314500;Federal Way;USA;2.0;2050.0;11900.0;4.0;01/07/2014
530000;Enumclaw;USA;3.0;3660.0;39478.0;4.0;01/07/2014
650000;Black Diamond;USA;4.0;3350.0;35298.0;4.0;01/07/2014
349500;Seattle;USA;3.0;1270.0;1413.0;3.0;01/07/2014
1198000;Seattle;USA;4.0;3400.0;3850.0;3.0;01/07/2014
165050;Enumclaw;USA;3.0;1200.0;7280.0;4.0;01/07/2014
580000;Bellevue;USA;3.0;2200.0;5000.0;3.0;01/07/2014
330000;Seattle;USA;3.0;1680.0;1570.0;3.0;01/07/2014
875000;Sammamish;USA;4.0;3840.0;85728.0;3.0;01/07/2014
500000;Seattle;USA;3.0;950.0;9400.0;4.0;01/07/2014
445000;Kent;USA;3.0;2280.0;2289.0;3.0;01/07/2014
274900;Kent;USA;3.0;1970.0;11088.0;4.0;01/07/2014
219950;Covington;USA;3.0;1620.0;30736.0;4.0;01/07/2014
691500;Seattle;USA;4.0;2600.0;5390.0;4.0;01/07/2014
459500;Seattle;USA;4.0;1250.0;7400.0;5.0;01/07/2014
955500;Seattle;USA;2.0;2130.0;4920.0;4.0;01/07/2014
328950;Kent;USA;4.0;2550.0;10000.0;3.0;01/07/2014
307000;North Bend;USA;3.0;1150.0;887.0;3.0;01/07/2014
382500;Issaquah;USA;3.0;1040.0;8892.0;4.0;01/07/2014
1150000;Kirkland;USA;4.0;3340.0;8930.0;3.0;01/07/2014
1297000;Seattle;USA;4.0;2630.0;16475.0;4.0;01/07/2014
478000;Issaquah;USA;3.0;1640.0;2808.0;4.0;01/07/2014
260000;Shoreline;USA;2.0;770.0;7906.0;4.0;01/07/2014
850000;Issaquah;USA;4.0;4350.0;112750.0;3.0;01/07/2014
616000;Seattle;USA;4.0;1700.0;9000.0;5.0;01/07/2014
540000;Sammamish;USA;2.0;2050.0;11900.0;4.0;01/07/2014
300000;Duvall;USA;4.0;1660.0;8063.0;4.0;01/07/2014
507500;Redmond;USA;2.0;1990.0;4000.0;5.0;01/07/2014
3800000;Clyde Hill;USA;5.0;7050.0;42840.0;4.0;01/07/2014
241000;Auburn;USA;3.0;1770.0;17208.0;3.0;01/07/2014
485000;Redmond;USA;4.0;2440.0;11005.0;3.0;01/07/2014
695000;Woodinville;USA;4.0;2620.0;6178.0;3.0;01/07/2014
548000;Newcastle;USA;4.0;2440.0;11005.0;3.0;01/07/2014
345000;Seattle;USA;2.0;1080.0;2674.0;4.0;01/07/2014
280000;Renton;USA;3.0;1090.0;8160.0;3.0;01/07/2014
450000;Kenmore;USA;3.0;1400.0;6956.0;4.0;01/07/2014
515000;Kenmore;USA;4.0;2010.0;7688.0;3.0;01/07/2014
1014250;Bellevue;USA;3.0;1640.0;2808.0;4.0;01/07/2014
739900;Sammamish;USA;5.0;3290.0;5029.0;3.0;01/07/2014
600000;Bothell;USA;4.0;2510.0;4543.0;3.0;01/07/2014
370000;Seattle;USA;2.0;860.0;5040.0;3.0;01/07/2014
729032;Bellevue;USA;4.0;2840.0;12866.0;4.0;01/07/2014
510000;Black Diamond;USA;3.0;1750.0;7020.0;3.0;01/07/2014
425000;Redmond;USA;3.0;1300.0;6710.0;4.0;01/07/2014
1080000;Seattle;USA;3.0;3890.0;7216.0;3.0;01/07/2014
337000;Seattle;USA;3.0;1460.0;10311.0;4.0;01/07/2014
563000;Seattle;USA;3.0;1410.0;8053.0;4.0;01/07/2014
1695000;Seattle;USA;4.0;3770.0;4103.0;5.0;01/07/2014
245000;Seattle;USA;2.0;1190.0;27007.0;4.0;01/07/2014
590000;Seattle;USA;3.0;1410.0;8053.0;4.0;01/07/2014
695000;Seattle;USA;4.0;2500.0;5801.0;3.0;01/07/2014
402500;Seattle;USA;2.0;800.0;6500.0;4.0;01/07/2014
435000;Duvall;USA;4.0;2530.0;8169.0;3.0;01/07/2014
660000;Redmond;USA;4.0;2570.0;5250.0;3.0;01/07/2014
300000;Federal Way;USA;4.0;2090.0;6630.0;3.0;01/07/2014
600000;Seattle;USA;4.0;2980.0;8051.0;4.0;01/07/2014
205000;Covington;USA;3.0;1170.0;8182.0;3.0;01/07/2014
357500;Maple Valley;USA;4.0;2080.0;3500.0;5.0;01/07/2014
1110000;Seattle;USA;4.0;3350.0;35298.0;4.0;01/07/2014
332888;Seattle;USA;2.0;1050.0;5000.0;5.0;01/07/2014
174000;Pacific;USA;2.0;900.0;9260.0;3.0;01/07/2014
515000;Seattle;USA;2.0;1050.0;5000.0;5.0;01/07/2014
392000;Des Moines;USA;5.0;3740.0;32481.0;3.0;01/07/2014
485000;Seattle;USA;3.0;1430.0;8960.0;4.0;01/07/2014
217500;Federal Way;USA;3.0;1400.0;6956.0;4.0;01/07/2014
502000;Woodinville;USA;3.0;1600.0;3573.0;3.0;01/07/2014
820000;Bellevue;USA;3.0;2880.0;13500.0;5.0;01/07/2014
1640000;Seattle;USA;3.0;3140.0;5445.0;4.0;01/07/2014
102500;Seattle;USA;2.0;820.0;4320.0;3.0;01/07/2014
925000;Snoqualmie;USA;5.0;5190.0;12637.0;3.0;01/07/2014
540000;Redmond;USA;3.0;2180.0;7741.0;3.0;01/07/2014
600000;Seattle;USA;2.0;910.0;9612.0;4.0;01/07/2014
406000;Seattle;USA;4.0;1580.0;5340.0;3.0;01/07/2014
620000;Seattle;USA;2.0;2130.0;4920.0;4.0;01/07/2014
1060000;Sammamish;USA;4.0;4570.0;16015.0;3.0;01/07/2014
401000;Sammamish;USA;2.0;1240.0;3000.0;3.0;01/07/2014
725000;Seattle;USA;3.0;1860.0;7440.0;5.0;01/07/2014
276000;Seattle;USA;1.0;370.0;1801.0;5.0;01/07/2014
500000;Issaquah;USA;4.0;3130.0;10849.0;3.0;01/07/2014
375000;Kent;USA;4.0;2530.0;8169.0;3.0;01/07/2014
2300000;Seattle;USA;4.0;3970.0;9778.0;4.0;01/07/2014
260000;Kent;USA;3.0;1920.0;8223.0;4.0;01/07/2014
1565000;Bellevue;USA;3.0;2970.0;23100.0;3.0;01/07/2014
431000;Renton;USA;3.0;2300.0;13418.0;3.0;01/07/2014
321000;Maple Valley;USA;4.0;1830.0;8734.0;4.0;01/07/2014
433000;Seattle;USA;3.0;1550.0;4980.0;3.0;01/07/2014
920000;Redmond;USA;4.0;4080.0;18362.0;4.0;01/07/2014
482000;Sammamish;USA;3.0;1710.0;8767.0;4.0;01/07/2014
712000;Redmond;USA;3.0;2375.0;4094.0;3.0;01/07/2014
505000;Bellevue;USA;3.0;2200.0;5000.0;3.0;01/07/2014
2367000;Mercer Island;USA;3.0;3530.0;17450.0;3.0;01/07/2014
452000;Redmond;USA;3.0;1110.0;7231.0;4.0;01/07/2014
581000;Seattle;USA;3.0;1630.0;7700.0;3.0;01/07/2014
952500;Seattle;USA;4.0;2550.0;10000.0;3.0;01/07/2014
808000;Bellevue;USA;4.0;2500.0;5801.0;3.0;01/07/2014
476000;Seattle;USA;4.0;2890.0;18226.0;3.0;01/07/2014
535000;Seattle;USA;3.0;1420.0;1237.0;3.0;01/07/2014
1356930;Seattle;USA;4.0;4270.0;5800.0;5.0;01/07/2014
629800;Issaquah;USA;3.0;2390.0;34041.0;3.0;01/07/2014
417838;Maple Valley;USA;4.0;2530.0;8169.0;3.0;01/07/2014
399895;Auburn;USA;4.0;2701.0;4500.0;3.0;01/07/2014
825000;Redmond;USA;4.0;3990.0;9786.0;3.0;01/07/2014
300000;Auburn;USA;4.0;2303.0;3826.0;3.0;01/07/2014
640000;Seattle;USA;4.0;1540.0;115434.0;4.0;01/07/2014
460000;Seattle;USA;3.0;1450.0;7200.0;3.0;01/07/2014
525000;Seattle;USA;2.0;1160.0;1458.0;3.0;01/07/2014
499990;North Bend;USA;5.0;2910.0;53898.0;5.0;01/07/2014
1020000;Kirkland;USA;4.0;3770.0;4103.0;5.0;01/07/2014
675000;Bellevue;USA;5.0;2900.0;10300.0;3.0;02/07/2014
512031;Seattle;USA;4.0;1540.0;115434.0;4.0;02/07/2014
310000;Seattle;USA;2.0;700.0;3000.0;4.0;02/07/2014
1075000;Seattle;USA;3.0;3280.0;10302.0;3.0;02/07/2014
255000;Seattle;USA;4.0;2430.0;4748.0;3.0;02/07/2014
435000;Bothell;USA;4.0;1900.0;7200.0;3.0;02/07/2014
453000;Kirkland;USA;4.0;1660.0;8063.0;4.0;02/07/2014
260000;Kent;USA;3.0;1620.0;30736.0;4.0;02/07/2014
659000;Mercer Island;USA;4.0;2090.0;6630.0;3.0;02/07/2014
223000;Kent;USA;3.0;1110.0;7231.0;4.0;02/07/2014
851000;Bellevue;USA;5.0;3760.0;9792.0;3.0;02/07/2014
605000;Redmond;USA;4.0;2080.0;3500.0;5.0;02/07/2014
895000;Seattle;USA;3.0;1950.0;5689.0;3.0;02/07/2014
519000;Normandy Park;USA;4.0;2570.0;5250.0;3.0;02/07/2014
535000;Woodinville;USA;4.0;2330.0;3920.0;3.0;02/07/2014
489000;SeaTac;USA;4.0;3700.0;21755.0;3.0;02/07/2014
250000;Burien;USA;3.0;1920.0;8223.0;4.0;02/07/2014
580000;Seattle;USA;4.0;1900.0;7200.0;3.0;02/07/2014
1038000;Bellevue;USA;4.0;1440.0;3600.0;4.0;02/07/2014
605000;Kenmore;USA;4.0;2940.0;48788.0;5.0;02/07/2014
599950;Redmond;USA;4.0;2500.0;5801.0;3.0;02/07/2014
700000;Redmond;USA;3.0;2490.0;3582.0;3.0;02/07/2014
480000;Seattle;USA;4.0;1470.0;8395.0;4.0;02/07/2014
329950;Maple Valley;USA;3.0;2120.0;13090.0;3.0;02/07/2014
250000;Kent;USA;3.0;1200.0;7280.0;4.0;02/07/2014
345000;Kent;USA;5.0;2450.0;6994.0;3.0;02/07/2014
175000;Des Moines;USA;3.0;1780.0;5720.0;5.0;02/07/2014
185000;Seattle;USA;4.0;1590.0;131551.0;4.0;02/07/2014
411000;Auburn;USA;4.0;2370.0;3672.0;5.0;02/07/2014
690000;Seattle;USA;3.0;1760.0;6875.0;4.0;02/07/2014
265000;Shoreline;USA;4.0;1940.0;6206.0;3.0;02/07/2014
720000;Bothell;USA;4.0;3550.0;11000.0;3.0;02/07/2014
256000;Des Moines;USA;2.0;2050.0;11900.0;4.0;02/07/2014
255000;Auburn;USA;3.0;1680.0;1570.0;3.0;02/07/2014
540000;Seattle;USA;2.0;1320.0;8830.0;3.0;02/07/2014
481015;Kirkland;USA;3.0;1550.0;4980.0;3.0;02/07/2014
575000;Issaquah;USA;4.0;2680.0;5539.0;3.0;02/07/2014
339950;Kent;USA;3.0;2390.0;34041.0;3.0;02/07/2014
475000;Shoreline;USA;4.0;2040.0;21781.0;3.0;02/07/2014
732000;Seattle;USA;3.0;2670.0;10481.0;3.0;02/07/2014
860000;Seattle;USA;3.0;1880.0;11249.0;3.0;02/07/2014
389000;Seattle;USA;4.0;2400.0;6137.0;3.0;02/07/2014
645000;Seattle;USA;5.0;2270.0;6300.0;3.0;02/07/2014
475000;Kirkland;USA;3.0;1850.0;5100.0;3.0;02/07/2014
550000;Seattle;USA;4.0;2160.0;8119.0;3.0;02/07/2014
305000;Tukwila;USA;4.0;2160.0;8119.0;3.0;02/07/2014
782000;Seattle;USA;3.0;1570.0;7200.0;4.0;02/07/2014
545000;Seattle;USA;3.0;1340.0;13750.0;4.0;02/07/2014
394500;Kent;USA;4.0;3002.0;6042.0;3.0;02/07/2014
600000;Redmond;USA;3.0;2190.0;11394.0;3.0;02/07/2014
1300000;Clyde Hill;USA;4.0;2610.0;5140.0;3.0;02/07/2014
300000;Shoreline;USA;2.0;1010.0;9219.0;4.0;02/07/2014
330000;Kent;USA;4.0;2105.0;6093.0;3.0;02/07/2014
723000;Seattle;USA;4.0;2430.0;4748.0;3.0;02/07/2014
2271150;Medina;USA;4.0;4040.0;18916.0;4.0;02/07/2014
480000;Snoqualmie;USA;4.0;2160.0;8119.0;3.0;02/07/2014
496000;Seattle;USA;2.0;900.0;9260.0;3.0;02/07/2014
625000;Seattle;USA;3.0;1820.0;8008.0;3.0;02/07/2014
475000;Seattle;USA;4.0;2100.0;4857.0;3.0;02/07/2014
275250;Maple Valley;USA;3.0;1520.0;9030.0;3.0;02/07/2014
253000;Kent;USA;3.0;1310.0;7300.0;3.0;02/07/2014
630000;Kirkland;USA;3.0;2190.0;11394.0;3.0;02/07/2014
660500;Seattle;USA;3.0;2950.0;78843.0;3.0;02/07/2014
262000;Seattle;USA;3.0;1870.0;5449.0;3.0;02/07/2014
2147500;Seattle;USA;3.0;4660.0;5500.0;5.0;02/07/2014
552000;Bellevue;USA;4.0;1840.0;1562.0;3.0;02/07/2014
1411600;Bellevue;USA;4.0;3180.0;31931.0;4.0;02/07/2014
736000;Seattle;USA;5.0;1500.0;7112.0;5.0;02/07/2014
355000;Shoreline;USA;5.0;1730.0;9230.0;3.0;02/07/2014
305000;Renton;USA;4.0;1580.0;5340.0;3.0;02/07/2014
484998;Issaquah;USA;4.0;1540.0;115434.0;4.0;02/07/2014
1054690;Seattle;USA;5.0;3390.0;9760.0;5.0;02/07/2014
334500;Seattle;USA;2.0;830.0;1858.0;3.0;02/07/2014
475000;North Bend;USA;4.0;2620.0;6178.0;3.0;02/07/2014
309780;Auburn;USA;3.0;2242.0;4500.0;3.0;02/07/2014
795000;Bellevue;USA;4.0;2890.0;18226.0;3.0;02/07/2014
274500;Maple Valley;USA;3.0;1450.0;7200.0;3.0;02/07/2014
265050;Seattle;USA;2.0;800.0;6500.0;4.0;02/07/2014
567500;Issaquah;USA;3.0;2280.0;2289.0;3.0;02/07/2014
915000;Redmond;USA;3.0;3850.0;62726.0;3.0;02/07/2014
285000;Auburn;USA;5.0;2270.0;6300.0;3.0;03/07/2014
445838;Seattle;USA;3.0;2250.0;14274.0;4.0;03/07/2014
304900;Kent;USA;4.0;2600.0;5390.0;4.0;03/07/2014
940000;Mercer Island;USA;3.0;2490.0;3582.0;3.0;03/07/2014
1127000;Kirkland;USA;4.0;3160.0;13194.0;5.0;03/07/2014
835000;Auburn;USA;4.0;4930.0;25714.0;3.0;03/07/2014
290000;Renton;USA;4.0;1440.0;3600.0;4.0;03/07/2014
250000;Auburn;USA;3.0;1770.0;17208.0;3.0;03/07/2014
342000;Kent;USA;3.0;2300.0;13418.0;3.0;03/07/2014
1012000;Bellevue;USA;4.0;2980.0;8051.0;4.0;03/07/2014
400000;Shoreline;USA;4.0;2230.0;4372.0;5.0;03/07/2014
312500;Renton;USA;4.0;1830.0;8734.0;4.0;03/07/2014
267000;Tukwila;USA;3.0;1740.0;4200.0;4.0;03/07/2014
575000;Seattle;USA;2.0;1530.0;3503.0;4.0;03/07/2014
810000;Bellevue;USA;3.0;1520.0;9030.0;3.0;03/07/2014
850000;Seattle;USA;3.0;3230.0;5000.0;5.0;03/07/2014
1015000;Seattle;USA;3.0;3620.0;4000.0;3.0;03/07/2014
1100000;Redmond;USA;4.0;5070.0;60123.0;3.0;03/07/2014
240000;Burien;USA;3.0;1570.0;7200.0;4.0;03/07/2014
198000;Auburn;USA;4.0;2080.0;3500.0;5.0;03/07/2014
565000;Redmond;USA;4.0;2230.0;4372.0;5.0;03/07/2014
1195000;Mercer Island;USA;3.0;3420.0;25150.0;4.0;03/07/2014
340000;Shoreline;USA;4.0;2790.0;17476.0;3.0;03/07/2014
815000;Kirkland;USA;4.0;3150.0;67518.0;4.0;03/07/2014
1875000;Bellevue;USA;4.0;3930.0;10929.0;3.0;03/07/2014
588000;Seattle;USA;3.0;2190.0;11394.0;3.0;03/07/2014
280500;Auburn;USA;3.0;1890.0;3330.0;4.0;03/07/2014
390000;Kent;USA;4.0;1900.0;7200.0;3.0;03/07/2014
509000;Bellevue;USA;3.0;1930.0;1348.0;3.0;03/07/2014
490600;Federal Way;USA;3.0;3316.0;11447.0;3.0;03/07/2014
